datetime,created_at,updated_at,timestamp,zone_name,carbon_intensity_avg,carbon_intensity_production_avg,carbon_intensity_discharge_avg,carbon_intensity_import_avg,carbon_rate_avg,total_production_avg,total_storage_avg,total_discharge_avg,total_import_avg,total_export_avg,total_consumption_avg,production_sources,power_origin_percent_fossil_avg,power_origin_percent_renewable_avg,power_production_percent_fossil_avg,power_production_percent_renewable_avg,power_production_nuclear_avg,power_production_geothermal_avg,power_production_biomass_avg,power_production_coal_avg,power_production_wind_avg,power_production_solar_avg,power_production_hydro_avg,power_production_gas_avg,power_production_oil_avg,power_production_unknown_avg,power_consumption_nuclear_avg,power_consumption_geothermal_avg,power_consumption_biomass_avg,power_consumption_coal_avg,power_consumption_wind_avg,power_consumption_solar_avg,power_consumption_hydro_avg,power_consumption_gas_avg,power_consumption_oil_avg,power_consumption_unknown_avg,power_consumption_battery_discharge_avg,power_consumption_hydro_discharge_avg,carbon_origin_percent_nuclear_avg,carbon_origin_percent_geothermal_avg,carbon_origin_percent_biomass_avg,carbon_origin_percent_coal_avg,carbon_origin_percent_wind_avg,carbon_origin_percent_solar_avg,carbon_origin_percent_hydro_avg,carbon_origin_percent_gas_avg,carbon_origin_percent_oil_avg,carbon_origin_percent_unknown_avg,carbon_origin_percent_battery_discharge_avg,carbon_origin_percent_hydro_discharge_avg,power_net_discharge_battery_avg,power_net_discharge_hydro_avg,power_net_import_BE_avg,carbon_intensity_exchange_BE_avg,power_net_import_FR_avg,carbon_intensity_exchange_FR_avg,power_net_import_GB-NIR_avg,carbon_intensity_exchange_GB-NIR_avg,power_net_import_GB-ORK_avg,carbon_intensity_exchange_GB-ORK_avg,power_net_import_IE_avg,carbon_intensity_exchange_IE_avg,power_net_import_NL_avg,carbon_intensity_exchange_NL_avg,power_net_import_NO-NO2_avg,carbon_intensity_exchange_NO-NO2_avg,latest_forecasted_wind_x_avg,latest_forecasted_wind_y_avg,latest_forecasted_solar_avg,latest_forecasted_temperature_avg,latest_forecasted_dewpoint_avg,latest_forecasted_precipitation_avg,latest_forecasted_price_avg,latest_forecasted_production_avg,latest_forecasted_consumption_avg,latest_forecasted_power_net_import_BE_avg,latest_forecasted_power_net_import_FR_avg,latest_forecasted_power_net_import_GB-NIR_avg,latest_forecasted_power_net_import_GB-ORK_avg,latest_forecasted_power_net_import_IE_avg,latest_forecasted_power_net_import_NL_avg,latest_forecasted_power_net_import_NO-NO2_avg,latest_forecasted_production_solar_avg,latest_forecasted_production_wind_avg
2018-07-09T21:00:00+00:00,2021-06-17T09:20:02.179572+00:00,2021-06-17T09:20:02.179572+00:00,1531170000,GB,295.5,308.73,297.65,178.79,,27340.24,0,180,3087.75,0,30607.99,bmreports.com,55.18,17.11,57.85,16.71,6997.5,,2275,0,2104.74,2,35,15899,0,27,8476.54,0.01,2313.51,115.3,2371.91,2,328.41,16435.19,36.58,307.42,0,221.12,,,,,,,,,,,,,,180,,,1996,49.14,135.75,466.75,,,198,511.67,758,382.84,,,0.84,-3.69,84.32,287.72,285.26,0.05,50,30536,30224,,2000,,,108,770,,48,3736
2018-07-09T22:00:00+00:00,2021-06-17T09:20:02.179572+00:00,2021-06-17T09:20:02.179572+00:00,1531173600,GB,274.96,284.34,,205.25,,24081.5,0,0,3149,0,27230.5,bmreports.com,50.72,18.12,52.55,18.06,7062.5,,2266.5,0,2022.5,0,52,12651,0,27,8473.65,0.01,2304.96,141.28,2340.24,0,275.11,13195.68,61.7,429.52,0,8.35,,,,,,,,,,,,,,0,,,1801,44.58,86,455.42,,,361,501.08,901,385.64,,,0.61,-3.73,63.26,287.35,285.11,0.07,55.3,24092,26482,,1802,,,215,917,,0,3520
2018-07-09T23:00:00+00:00,2021-06-17T09:20:02.179572+00:00,2021-06-17T09:20:02.179572+00:00,1531177200,GB,252.6,256.26,,229.52,,21476.68,0,0,3401.5,0,24878.18,bmreports.com,45.56,20.38,46.34,20.72,7076,,2225.5,0,2170.68,0,53,9926,0,25.5,8473.54,0.01,2263.27,178.92,2538.87,0,254.38,10633.96,88,433.28,0,13.96,,,,,,,,,,,,,,0,,,1748,40.6,270.5,448.42,,,504,490.28,879,388.34,,,0.39,-3.74,50.66,287.11,284.98,0.08,48.8,21093,23167,,1752,,,366,893,,0,3505
2018-07-10T00:00:00+00:00,2021-06-17T09:20:02.179572+00:00,2021-06-17T09:20:02.179572+00:00,1531180800,GB,259.86,265.45,,222.4,,20774.41,0,0,3224.25,0,23998.66,bmreports.com,46.94,17.9,48.05,17.79,7084.5,,2262.5,0,1400.91,0,53,9947,0,26.5,8428.18,0.01,2297.75,128.2,1737.03,0,250.77,10588.17,83.45,457.72,0,27.4,,,,,,,,,,,,,,0,,,1700,43.64,182.25,440.92,,,488,464.64,854,393.26,,,0.19,-3.71,42.2,286.93,284.9,0.1,48.12,22465,22670,,1703,,,493,868,,0,3478
2018-07-10T01:00:00+00:00,2021-06-17T09:20:02.179572+00:00,2021-06-17T09:20:02.179572+00:00,1531184400,GB,246.1,250.06,,220.49,,20867.86,0,0,3211,0,24078.86,bmreports.com,44.05,20.88,44.76,21.27,7087.5,,2286,0,2099.86,0.5,52.5,9314.5,0,27,8442.62,0,2320.51,124.05,2442.88,0.5,234.67,9935.64,86.18,462.93,0,28.88,,,,,,,,,,,,,,0,,,1700,42.99,153,449.8,,,504,459.55,854,391.86,,,0.02,-3.64,0,286.77,284.81,0.02,46.47,22152,22143,,1703,,,376,868,,0,3518
2018-07-10T02:00:00+00:00,2021-06-17T09:20:02.179572+00:00,2021-06-17T09:20:02.179572+00:00,1531188000,GB,237.89,240.26,,222.91,,20455.23,0,0,3238.5,0,23693.73,bmreports.com,42.23,22.06,42.61,22.73,7088.5,,2286.5,0,2311.23,0.5,51.5,8690,0,27,8460.61,0,2321.52,134.05,2649.8,0.5,226.28,9296.47,88.53,486.82,0,29.15,,,,,,,,,,,,,,0,,,1700,42.47,180.5,468.58,,,504,464.51,854,387.62,,,-0.12,-3.56,0,286.67,284.75,0.05,45.03,22023,21901,,1703,,,357,868,,0,3488
2018-07-10T03:00:00+00:00,2021-06-17T09:20:02.179572+00:00,2021-06-17T09:20:02.179572+00:00,1531191600,GB,237.86,239.63,,226.67,,20472.92,0,0,3241.5,0,23714.42,bmreports.com,42.26,22.08,42.5,22.87,7088.5,,2280,0,2353.42,0.5,49,8674.5,0,27,8456.99,0,2312.71,128.19,2666.22,0.57,227.97,9325.89,90.76,476.07,0,29.04,,,,,,,,,,,,,,0,,,1699,44.82,186.5,474.88,,,504,476.31,852,387.32,,,-0.1,-2.99,0,286.53,284.56,0.08,42.15,22036,21841,,1703,,,338,867,,4,3375
2018-07-10T04:00:00+00:00,2021-06-17T09:20:02.179572+00:00,2021-06-17T09:20:02.179572+00:00,1531195200,GB,240.72,244.8,,212.93,,21024.15,0,0,3020.75,0,24044.9,bmreports.com,42.9,22.32,43.66,23.14,6975.5,,2281.5,0,2430.15,86.5,66,9157.5,0,27,8358.86,0,2309.89,114.16,2663.35,98.32,259.95,9811.31,92.51,301.3,0,35.24,,,,,,,,,,,,,,0,,,1796,54.03,170.75,489.55,,,504,487.47,550,394.61,,,-0.15,-2.95,0.75,286.44,284.51,0.11,46.03,22318,22515,,1802,,,337,555,,123,3354
2018-07-10T05:00:00+00:00,2021-06-17T09:20:02.179572+00:00,2021-06-17T09:20:02.179572+00:00,1531198800,GB,253.4,262.4,,179.28,,23499.28,0,0,2802,0,26301.28,bmreports.com,45.84,22.37,47.73,22.98,6870,,2267,0,2486.28,562.5,85,11201.5,0,27,8349.76,0,2295.5,121.87,2638.4,584.31,313.77,11768.79,74.51,101.69,0,52.69,,,,,,,,,,,,,,0,,,1996,57.44,243,509.23,,,401,498.09,162,398.79,,,-0.22,-2.94,6.89,286.54,284.58,0.14,51.44,24048,26956,,2000,,,473,156,,531,3389
2018-07-10T06:00:00+00:00,2021-06-17T09:20:02.179572+00:00,2021-06-17T09:20:02.179572+00:00,1531202400,GB,272.76,284.23,297.65,145.17,,28533.4,0,183,2531.5,0,31247.9,bmreports.com,50.33,23.1,52.58,23.43,6874,,2254.5,0,2732.9,1475,85,15085,0,27,8287.68,0,2280.73,65.45,2862.08,1526.96,320.52,15449.38,27.91,195.46,0,231.72,,,,,,,,,,,,,,183,,,1946,56.71,25.5,397.51,,,139,526.57,421,381.16,,,-0.38,-3.01,22.85,286.94,284.74,0.17,53.06,30933,32339,,1950,,,260,422,,1226,3489
2018-07-10T07:00:00+00:00,2021-06-17T09:20:02.179572+00:00,2021-06-17T09:20:02.179572+00:00,1531206000,GB,277.66,288,297.65,169.41,,30937.29,0,476,3043,310.25,34146.04,bmreports.com,51.1,24.79,53.09,25.02,6874.5,,2242,0,2702.79,2266,178,16647,0,27,8228.47,0.01,2255.29,68.6,2889.46,2357.84,447.14,16954.48,8.83,415.02,0,520.92,,,,,,,,,,,,,,476,,,1996,58.93,-277.25,277.66,,,-33,413.45,1047,375.31,,,-0.52,-3.04,195.38,287.31,284.83,0.03,57.99,33032,34460,,2000,,,67,1076,,2092,3454
2018-07-10T08:00:00+00:00,2021-06-17T09:20:02.179572+00:00,2021-06-17T09:20:02.179572+00:00,1531209600,GB,268.48,277.34,297.65,168.29,,32464.35,0,616.5,3054,597.5,35537.35,bmreports.com,48.85,27.92,50.56,28.28,7000,,2247,0,2532.35,3735,224,16699,0,27,8256.56,0.01,2242.75,71.12,2704.49,3833.11,493.64,16879.52,7.14,402.1,0,646.91,,,,,,,,,,,,,,616.5,,,1996,61.91,-380.5,268.48,,,-217,268.48,1058,368.98,,,-0.6,-3.05,244.32,287.7,284.92,0.07,69.26,33930,35651,,2000,,,-121,1076,,3012,3447
2018-07-10T09:00:00+00:00,2021-06-17T09:20:02.179572+00:00,2021-06-17T09:20:02.179572+00:00,1531213200,GB,261.79,270.17,297.65,167.47,,33317.15,0,247.5,3054,669,35949.65,bmreports.com,47.93,28.95,49.56,29.32,7089,,2216.5,0,2304.15,4875,197.5,16608,0,27,8311.49,0,2208.36,75.49,2479.42,4984.77,460.97,16751.46,7.65,395.15,0,274.88,,,,,,,,,,,,,,247.5,,,1996,64.05,-404,261.79,,,-265,261.79,1058,362.56,,,-0.54,-2.98,276.74,287.91,284.92,0.15,56.92,34522,35668,,2000,,,-191,1076,,3892,3327
2018-07-10T10:00:00+00:00,2021-06-17T09:20:02.179572+00:00,2021-06-17T09:20:02.179572+00:00,1531216800,GB,255.33,263.04,297.65,165.58,,34341.24,0,217.5,3054,577.25,37035.49,bmreports.com,46.55,30.99,48.06,31.43,7088,,2199.5,0,2258.24,5990,198.5,16580,0,27,8318.45,0,2196.78,75.47,2452.84,6124.82,457.49,16776.66,8.93,379.62,0,244.43,,,,,,,,,,,,,,217.5,,,1996,66.53,-293.25,255.33,,,-284,255.33,1058,352.46,,,-0.57,-3.01,325.68,288.3,285.05,0.2,56.04,35241,36302,,2000,,,-227,1076,,4704,3280
2018-07-10T11:00:00+00:00,2021-06-17T09:20:02.179572+00:00,2021-06-17T09:20:02.179572+00:00,1531220400,GB,248.71,256.21,297.65,158.52,,34890.27,0,169.5,2997,613.75,37443.02,bmreports.com,45.08,32.72,46.53,33.26,7084.5,,2250.5,0,2277.77,6785,179.5,16272,0,41,8314.41,0,2244.9,70.64,2476.82,6916.75,417.84,16448.39,4.58,355.3,0,193.38,,,,,,,,,,,,,,169.5,,,1996,66.25,-329.75,248.71,,,-284,248.71,1001,342.51,,,-0.58,-3.02,368.33,288.56,285.15,0.28,59.97,35972,36717,,2000,,,-230,1016,,5426,3249
2018-07-10T12:00:00+00:00,2021-06-17T09:20:02.179572+00:00,2021-06-17T09:20:02.179572+00:00,1531224000,GB,242.83,250.19,297.65,155.11,,34585.7,0,152,2996,640.25,37093.45,bmreports.com,43.79,33.7,45.2,34.31,7116.5,,2230,0,2249.7,7150,138.5,15646.5,0,54.5,8351.54,0,2223.17,69.14,2464.39,7282.91,362.97,15817.3,2.46,353.81,0,165.77,,,,,,,,,,,,,,152,,,1996,66.12,-379.25,242.83,,,-261,242.83,1000,332.74,,,-0.6,-3,404.33,288.8,285.24,0.36,51.98,36280,36534,,2000,,,-230,1016,,5902,3257
2018-07-10T13:00:00+00:00,2021-06-17T09:20:02.179572+00:00,2021-06-17T09:20:02.179572+00:00,1531227600,GB,239.14,246.88,297.65,145.2,,33543.7,0,154.5,2874,633.25,35938.95,bmreports.com,42.98,33.57,44.48,34.18,7191.5,,2215.5,0,2379.7,6658.5,113,14919.5,0,66,8426.02,0,2207.82,62.28,2581.03,6786.6,336.19,15062.38,1.68,317.72,0,157.22,,,,,,,,,,,,,,154.5,,,1996,65.09,-349.25,239.14,,,-284,239.14,878,327.33,,,-0.61,-2.96,598.48,289.04,285.36,0.07,50.16,36341,36432,,2000,,,-230,891,,5926,3311
2018-07-10T14:00:00+00:00,2021-06-17T09:20:02.179572+00:00,2021-06-17T09:20:02.179572+00:00,1531231200,GB,238.54,246.46,297.65,144.54,,33502.37,0,151,2918,688,35883.37,bmreports.com,42.95,33.53,44.45,34.14,7204,,2186.5,0,2523.87,6515,113.5,14893.5,0,66,8440.55,0,2175.6,54.57,2732.85,6619.47,345.92,15020.59,1.57,333.66,0,158.6,,,,,,,,,,,,,,151,,,1996,60.71,-300,238.54,,,-388,238.54,922,326,,,-0.61,-2.92,587.8,289.19,285.47,0.16,49.45,36257,36636,,2000,,,-230,938,,5514,3391
2018-07-10T15:00:00+00:00,2021-06-17T09:20:02.179572+00:00,2021-06-17T09:20:02.179572+00:00,1531234800,GB,253.45,261.18,297.65,155.74,,33732.5,0,194.5,2750,525.5,36151.5,bmreports.com,46.25,30.71,47.72,31.07,7195,,2182.5,0,2648.5,5365,150,16125,0,66.5,8329.29,0,2179.44,49.99,2870.47,5483.28,367.54,16310.17,1.39,359.58,0,200.35,,,,,,,,,,,,,,194.5,,,1751,57.43,-138.5,253.45,,,-387,253.45,999,328.04,,,-0.51,-2.85,589.62,289.37,285.63,0.13,62.7,35851,37504,,1753,,,-219,1016,,4809,3497
2018-07-10T16:00:00+00:00,2021-06-17T09:20:02.179572+00:00,2021-06-17T09:20:02.179572+00:00,1531238400,GB,266.23,274.13,297.65,164.7,,33299.26,0,685.5,2806,443.75,36347.01,bmreports.com,48.31,28.73,49.81,29.01,7195,,2253.5,0,2656.26,3950,315.5,16862.5,0,66.5,8346.05,0,2254.44,49.02,2883.42,4056.42,544.95,17123.97,1.4,385.35,0,702,,,,,,,,,,,,,,685.5,,,1748,58.8,-291.75,266.23,,,-152,266.23,1058,339.66,,,-0.59,-2.85,561.77,289.37,285.7,0.17,73.46,35238,37648,,1753,,,-225,1076,,3878,3590
2018-07-10T17:00:00+00:00,2021-06-17T09:20:02.179572+00:00,2021-06-17T09:20:02.179572+00:00,1531242000,GB,280.75,289.78,297.65,171.94,,32576.05,0,616.5,2806,322.25,35676.3,bmreports.com,51.66,24.89,53.34,24.98,7194,,2251,0,2664.05,2430,332.5,17637.5,0,67,8367.54,0,2258.58,48.22,2884.17,2506.49,586.88,17965.22,1.41,414.88,0,642.91,,,,,,,,,,,,,,616.5,,,1748,60.49,-115.25,280.75,,,-207,280.75,1058,356.07,,,-0.67,-2.83,523.66,289.26,285.78,0.22,71.93,34309,36810,,1753,,,-116,1076,,2825,3656
2018-07-10T18:00:00+00:00,2021-06-17T09:20:02.179572+00:00,2021-06-17T09:20:02.179572+00:00,1531245600,GB,291.09,301.3,297.65,177.55,,31218.85,0,750.5,2856,153.5,34671.85,bmreports.com,53.71,21.85,55.54,21.92,7206,,2256,0,2511.35,1192.5,300.5,17688,0,64.5,8473.32,0,2274,45.74,2724.4,1238.41,567.62,18124.8,1.86,446.44,0,775.25,,,,,,,,,,,,,,750.5,,,1798,62.96,-62.5,291.09,,,-91,291.09,1058,372.29,,,-0.74,-2.78,479.64,289.09,285.88,0.28,68.91,33342,35658,,1802,,,19,1076,,1808,3752
2018-07-10T19:00:00+00:00,2021-06-17T09:20:02.179572+00:00,2021-06-17T09:20:02.179572+00:00,1531249200,GB,297.34,307.12,297.65,196.23,,30346.69,0,484,2916,4.25,33742.44,bmreports.com,55.47,19.49,57.25,19.67,7117,,2254,0,2653.69,461,211,17589,0,61,8447.88,0,2281.29,63.44,2847.12,483.5,473.78,18162.78,12.24,478.05,0,492.35,,,,,,,,,,,,,,484,,,1798,64.71,-4.25,407.6,,,60,528.22,1058,394.6,,,-0.74,-2.67,150.45,288.8,285.98,0.05,55.04,32182,33166,,1802,,,0,1076,,925,3787
2018-07-10T20:00:00+00:00,2021-06-17T09:20:02.179572+00:00,2021-06-17T09:20:02.179572+00:00,1531252800,GB,294.5,302.05,297.65,223.9,,28555.53,0,317,3071.5,0,31944.03,bmreports.com,54.8,19.12,56.27,19.48,6995.5,,2292,0,2610.53,231.5,180,16197.5,0,48.5,8328.34,0,2324.06,127.25,2779.21,239.33,445.78,16877.83,33.65,464.32,0,324.27,,,,,,,,,,,,,,317,,,1798,67.48,83.5,458.76,,,189,520.36,1001,421.68,,,-0.72,-2.6,104.92,288.25,285.86,0.13,60,30888,32283,,1802,,,45,1016,,303,3734
2018-07-10T21:00:00+00:00,2021-06-17T09:20:02.179572+00:00,2021-06-17T09:20:02.179572+00:00,1531256400,GB,292.26,300.02,297.65,225.19,,26785.93,0,254,3058.75,0,30098.68,bmreports.com,54.19,18.12,55.74,18.37,6996,,2288.5,0,2313.43,3,107.5,15030,0,47.5,8327.67,0.01,2324.39,150.85,2477.82,3,362.31,15631.19,35.45,499.84,0,286.15,,,,,,,,,,,,,,254,,,1798,66.85,37.75,457.04,,,223,504.61,1000,430.8,,,-0.43,-2.54,72.5,287.85,285.87,0.24,49.05,29548,30467,,1802,,,32,1016,,42,3631
2018-07-10T22:00:00+00:00,2021-06-17T09:20:02.179572+00:00,2021-06-17T09:20:02.179572+00:00,1531260000,GB,269.47,275.25,297.65,225.25,,24044.53,0,148,3067,45.25,27214.28,bmreports.com,49.06,19.58,50.25,20.17,7142.5,,2291,0,2319.03,0,114,12130,0,48,8525.83,0.01,2327.14,184.43,2500.5,0,334.74,12653.02,62.85,466.16,0,159.59,,,,,,,,,,,,,,148,,,1799,57.56,-45.25,332.57,,,363,502.22,905,439.76,,,-0.41,-2.49,54.85,287.6,285.79,0.33,58,25867,26437,,1803,,,150,918,,0,3456
2018-07-10T23:00:00+00:00,2021-06-17T09:20:02.179572+00:00,2021-06-17T09:20:02.179572+00:00,1531263600,GB,249.11,247.98,,257.01,,21379.93,0,0,3127.75,0,24507.68,bmreports.com,44.43,21.07,44.36,22.14,7159.5,,2299,0,2320.43,0,114,9438.5,0,48.5,8453.59,0.01,2339.66,228.54,2514.96,0,300.73,10156.97,90.51,415.45,0,7.26,,,,,,,,,,,,,,0,,,1601,50.42,215.75,519.91,,,504,508.65,807,439.8,,,-0.38,-2.45,43.48,287.41,285.7,0.41,47.03,22514,23338,,1605,,,409,820,,0,3312
2018-07-11T00:00:00+00:00,2021-06-17T09:20:02.179572+00:00,2021-06-17T09:20:02.179572+00:00,1531267200,GB,245.53,242.49,,265.08,,20653.82,0,0,3208.5,0,23862.32,bmreports.com,43.52,21.02,43.05,22.27,7161.5,,2297,0,2201.82,0,101,8844,0,48.5,8461.83,0.01,2335.93,221.56,2370.89,0,280.57,9636.03,91.08,435.27,0,29.15,,,,,,,,,,,,,,0,,,1600,51.58,299.5,526.37,,,504,507.51,805,440.45,,,-0.34,-2.42,36.25,287.28,285.61,0.51,44.93,22156,22919,,1605,,,408,820,,0,3306
2018-07-11T01:00:00+00:00,2021-06-17T09:20:02.179572+00:00,2021-06-17T09:20:02.179572+00:00,1531270800,GB,244.18,241.78,,259.71,,20282.35,0,0,3130.5,0,23412.85,bmreports.com,43.17,20.64,42.81,21.87,7165.5,,2299.5,0,2037.85,1,96.5,8634,0,48,8472.83,0.01,2339.09,205.34,2184.45,1,278.47,9366.77,92.48,443.01,0,29.4,,,,,,,,,,,,,,0,,,1600,50.27,220.5,533.74,,,504,510.28,806,443.9,,,-0.29,-2.4,0,287.12,285.5,0.11,44.95,21985,22198,,1605,,,395,820,,0,3138
2018-07-11T02:00:00+00:00,2021-06-17T09:20:02.179572+00:00,2021-06-17T09:20:02.179572+00:00,1531274400,GB,247.9,245.93,,260.85,,20355.5,0,0,3099.5,0,23455,bmreports.com,43.92,19.83,43.69,20.99,7189.5,,2300.5,0,1875,1.5,96,8845,0,48,8502.22,0.01,2341.71,215.42,1997.59,1.5,281.03,9563.68,91.62,431.36,0,28.86,,,,,,,,,,,,,,0,,,1600,50.01,189.5,542.21,,,504,525.52,806,447.86,,,-0.22,-2.42,0,287.04,285.44,0.25,46.83,21805,21905,,1605,,,321,820,,0,2935
2018-07-11T03:00:00+00:00,2021-06-17T09:20:02.179572+00:00,2021-06-17T09:20:02.179572+00:00,1531278000,GB,250.85,249.12,,262.33,,20425.58,0,0,3072.25,0,23497.83,bmreports.com,44.56,19.3,44.38,20.43,7188.5,,2301.5,0,1773.58,0.5,96.5,9021.5,0,43.5,8491.73,0.01,2341.27,216.29,1883.05,0.76,282.44,9731.14,90.74,432.08,0,28.32,,,,,,,,,,,,,,0,,,1600,52.21,165.25,536.17,,,504,539.84,803,450.45,,,-0.1,-2.56,0,286.82,285.15,0.36,47.52,21650,21729,,1605,,,369,819,,3,2734
2018-07-11T04:00:00+00:00,2021-06-17T09:20:02.179572+00:00,2021-06-17T09:20:02.179572+00:00,1531281600,GB,250.39,247.87,,266.51,,20252.67,0,0,3183.75,0,23436.42,bmreports.com,44.5,19.29,44.09,20.43,7183.5,,2273.5,0,1696.67,72,96,8880.5,0,50.5,8485.01,0.01,2307.87,205.71,1804.82,87.24,287.46,9679.55,91.11,454.75,0,32.88,,,,,,,,,,,,,,0,,,1650,59.19,201.75,530.73,,,504,537.29,828,450.54,,,-0.12,-2.63,0.73,286.77,285.09,0.48,47.53,21955,22185,,1654,,,339,844,,115,2508
2018-07-11T05:00:00+00:00,2021-06-17T09:20:02.179572+00:00,2021-06-17T09:20:02.179572+00:00,1531285200,GB,268.74,269.23,,268.48,,22816.33,0,0,3465,0,26281.33,bmreports.com,48.91,18.49,49.09,19.29,7189.5,,2195,0,1580.33,495,130,11189,0,37.5,8545.34,0.01,2228.77,225.84,1691.81,533.11,360.01,12151.57,83.7,413.75,0,47.42,,,,,,,,,,,,,,0,,,1796,65.77,290,538.4,,,482,531.67,897,445.6,,,-0.17,-2.68,6.8,286.86,285.17,0.61,63.2,23775,26415,,1802,,,490,918,,523,2288
2018-07-11T06:00:00+00:00,2021-06-17T09:20:02.179572+00:00,2021-06-17T09:20:02.179572+00:00,1531288800,GB,290.62,300.11,297.65,198.57,,28141.75,0,439.5,2872.75,0,31454,bmreports.com,53.3,19.36,55.27,19.56,7177.5,,2293,0,1489.75,1199.5,168.5,15770.5,0,43,8584,0,2322.02,167.64,1572.33,1263.73,443.82,16387.66,55.16,167.77,0,489.88,,,,,,,,,,,,,,439.5,,,1996,67.6,254.75,540.54,,,307,540.19,315,421.82,,,-0.27,-2.72,22.87,287.26,285.36,0.72,52.46,30743,31682,,2000,,,287,293,,1263,2064
2018-07-11T07:00:00+00:00,2021-06-17T09:20:02.179572+00:00,2021-06-17T09:20:02.179572+00:00,1531292400,GB,300.2,307.84,297.65,216.78,,30965.45,0,440,2853.5,0,34258.95,bmreports.com,55.64,19.96,57.19,19.92,7185,,2297,10.5,1358.95,1924.5,247.5,17893.5,0,48.5,8353.92,0.01,2328.28,140.61,1440.72,2079.99,495.03,18470.86,16.37,429.54,0,503.61,,,,,,,,,,,,,,440,,,1662,66.74,55.5,478.06,,,89,541.78,1047,405.65,,,-0.38,-2.69,198.94,287.66,285.48,0.11,58.8,34023,33835,,1664,,,0,1076,,2243,1896
2018-07-11T08:00:00+00:00,2021-06-17T09:20:02.179572+00:00,2021-06-17T09:20:02.179572+00:00,1531296000,GB,292.53,300.48,297.65,194.56,,33088.18,0,500,2718,237.5,36068.68,bmreports.com,53.94,23.12,55.47,23.14,7182,,2256.5,55,1312.68,3475,231.5,18510,0,65.5,8276.03,0.01,2272.37,146.27,1386.09,3651.14,475.8,18869.44,1.38,435.51,0,554.64,,,,,,,,,,,,,,500,,,1660,66.08,-139.5,292.53,,,-98,292.53,1058,396.15,,,-0.45,-2.63,251.36,288.07,285.55,0.21,68.9,34886,34882,,1664,,,-156,1076,,3367,1714
2018-07-11T09:00:00+00:00,2021-06-17T09:20:02.179572+00:00,2021-06-17T09:20:02.179572+00:00,1531299600,GB,284.62,291.9,297.65,191.33,,34203.72,0,315.5,2718,267,36970.22,bmreports.com,52.36,25.33,53.79,25.43,7173,,2261.5,103,1253.72,4790,160.5,18397,0,65,8246.2,0.01,2275.39,191.17,1336.89,4980.7,402.34,18742.14,1.34,422.06,0,371.97,,,,,,,,,,,,,,315.5,,,1660,66.19,-112,284.62,,,-155,284.62,1058,387.68,,,-0.2,-2.63,290.76,288.29,285.64,0.22,56,35766,35132,,1664,,,-185,1076,,4479,1530
2018-07-11T10:00:00+00:00,2021-06-17T09:20:02.179572+00:00,2021-06-17T09:20:02.179572+00:00,1531303200,GB,279.39,286.39,297.65,187.16,,35138.96,0,239,2717,360.5,37734.46,bmreports.com,51.08,27.13,52.42,27.29,7178.5,,2210,268,1209.96,5855,140.5,18213,0,64,8225.56,0.01,2218.03,347,1304.33,6047.08,374.76,18513.47,1.23,411.27,0,291.72,,,,,,,,,,,,,,239,,,1660,66.09,-172.5,279.39,,,-188,279.39,1057,377.31,,,-0.11,-2.67,342.2,288.63,285.72,0.27,56,36489,35727,,1664,,,-186,1076,,5385,1415
2018-07-11T11:00:00+00:00,2021-06-17T09:20:02.179572+00:00,2021-06-17T09:20:02.179572+00:00,1531306800,GB,280.03,287.41,297.65,180.5,,35397.43,0,203,2661,464.75,37796.68,bmreports.com,50.66,27.63,52.03,27.8,7178.5,,2265.5,555.5,1149.93,6155,125,17902,0,66,8207.96,0.01,2266.36,624.96,1251.18,6324.65,353.54,18134.81,1.2,385.17,0,246.85,,,,,,,,,,,,,,203,,,1661,65.42,-293.75,280.03,,,-171,280.03,1000,371.65,,,-0.04,-2.73,388.79,288.91,285.78,0.33,57,37018,36195,,1664,,,-267,1016,,5985,1312
2018-07-11T12:00:00+00:00,2021-06-17T09:20:02.179572+00:00,2021-06-17T09:20:02.179572+00:00,1531310400,GB,283.33,290.08,297.65,185.64,,35224.76,0,186.5,2462,524.75,37348.51,bmreports.com,51.22,27.16,52.47,27.25,7182,,2252,636,1060.26,6030,120,17879,0,65.5,8072.58,0.01,2247.16,699.73,1172.3,6182.61,319.24,18060.95,1.15,369.59,0,223.19,,,,,,,,,,,,,,186.5,,,1462,65.08,-332.75,283.33,,,-192,283.33,1000,361.91,,,0,-2.78,427.87,289.11,285.84,0.38,52,37156,36012,,1466,,,-276,1016,,6171,1273
2018-07-11T13:00:00+00:00,2021-06-17T09:20:02.179572+00:00,2021-06-17T09:20:02.179572+00:00,1531314000,GB,284.41,291.62,297.65,181.02,,34956.09,0,151,2462,635.75,36933.34,bmreports.com,51.6,26.56,52.94,26.59,7185,,2215.5,623,1066.09,5796.5,107,17913.5,0,49.5,8064.55,0.01,2204.47,680.61,1196.38,5927.52,304.9,18031.08,1.26,345.01,0,177.55,,,,,,,,,,,,,,151,,,1462,63.5,-405.75,284.41,,,-230,284.41,1000,352.83,,,0.01,-2.79,627.2,289.27,285.87,0.05,50,36911,35908,,1466,,,-333,1016,,5886,1317
